country,year,gini_net,gini_net_se,gini_market,gini_market_se,rel_red,rel_red_se,abs_red,abs_red_se
"Luxembourg",1991,23.55909,.6596788,37.20072,.988272,36.65634,1.46615,13.64163,.7532184
"Luxembourg",1992,23.63229,.5627372,37.81366,.8260819,37.49787,1.029947,14.18137,.5513157
"Luxembourg",1993,23.70549,.508275,38.4266,.7613887,38.30497,.9235098,14.72111,.5124624
"Luxembourg",1994,23.77869,.5100852,39.03954,.8176712,39.07994,1.187751,15.26085,.6658404
"Luxembourg",1995,24.87484,.4415383,40.89989,.7697247,39.17689,.6176266,16.02505,.4591383
"Luxembourg",1996,25.46025,.421231,41.99781,.7213479,39.37417,.5386564,16.53757,.4178979
"Luxembourg",1997,26.15876,.484714,43.32869,.7974015,39.61717,1.107151,17.16993,.692913
"Luxembourg",1998,26.01909,.3961194,43.01272,.7598603,39.5026,.6362942,16.99363,.4979383
"Luxembourg",1999,26.01246,.3818678,42.99931,.7670776,39.49826,.6589448,16.98685,.5169882
"Luxembourg",2000,25.98353,.4368657,43.05358,.8402882,39.63519,1.115081,17.07004,.7308204
"Luxembourg",2001,26.60545,.4229414,43.86352,.9485667,39.33298,.8128558,17.25807,.6659994
"Luxembourg",2002,27.16794,.4616976,44.75236,1.083788,39.277,.9026071,17.58442,.7652966
"Luxembourg",2003,27.27202,.44994,45.24202,.8939903,39.71181,.7242038,17.97,.5988982
"Luxembourg",2004,27.24349,.5362701,45.60056,.8081001,40.24695,1.177249,18.35707,.7397047
"Luxembourg",2005,27.4229,.3777623,45.8546,.5830239,40.19408,.5743294,18.4317,.3952953
"Luxembourg",2006,27.45783,.4038309,45.82373,.5628732,40.0778,.6627368,18.36591,.4133451
"Luxembourg",2007,27.45517,.6163402,45.61963,.8193411,39.80652,1.403976,18.16446,.8336718
"Luxembourg",2008,27.42439,.3851524,45.9514,.5550987,40.31642,.6791883,18.527,.4318437
"Luxembourg",2009,27.26003,.3787059,46.04868,.5152483,40.80097,.5720139,18.78865,.3557951
"Luxembourg",2010,26.98035,.554427,46.11703,.6412091,41.49259,1.083199,19.13668,.6176602
"Luxembourg",2011,27.49283,.3665128,46.58255,.5082501,40.97978,.5289453,19.08973,.3404291
"Luxembourg",2012,27.9206,.3495097,47.09485,.5035983,40.71343,.4808926,19.17425,.3258168
"Luxembourg",2013,28.39571,.4575298,47.66439,.6174447,40.42169,.9018558,19.26868,.5670428
"Macedonia, FYR",1989,27.05578,1.193892,34.98183,3.590947,,,,
"Macedonia, FYR",1990,21.40195,1.228891,26.63272,1.859779,,,,
"Macedonia, FYR",1991,25.69456,1.399394,32.56791,2.192322,,,,
"Macedonia, FYR",1992,23.61188,1.04142,29.6843,1.891472,,,,
"Macedonia, FYR",1993,24.98233,1.145623,31.35268,1.967682,,,,
"Macedonia, FYR",1994,24.42283,1.164784,30.57948,1.922423,,,,
"Macedonia, FYR",1995,25.62434,1.261765,31.39794,1.979365,,,,
"Macedonia, FYR",1996,25.40894,1.286093,30.94021,1.846772,,,,
"Macedonia, FYR",1997,27.38478,1.324469,31.63644,1.878531,,,,
"Macedonia, FYR",1998,28.31633,1.285257,31.98351,1.774509,,,,
"Macedonia, FYR",1999,30.64779,1.334188,32.83203,1.810123,,,,
"Macedonia, FYR",2000,30.57878,1.347492,33.23229,1.794628,,,,
"Macedonia, FYR",2001,30.29132,1.377635,33.25185,1.763261,,,,
"Macedonia, FYR",2002,27.88548,1.321189,32.58673,1.732104,,,,
"Macedonia, FYR",2003,27.07055,1.301982,32.90215,1.760381,,,,
"Macedonia, FYR",2004,26.41271,1.26896,33.26401,1.813691,,,,
"Macedonia, FYR",2005,29.11989,1.433104,34.33681,2.227814,,,,
"Macedonia, FYR",2006,30.99066,1.470128,37.23512,2.802957,,,,
"Macedonia, FYR",2007,33.92672,1.615924,39.05037,3.650234,,,,
"Macedonia, FYR",2008,34.87864,1.611386,43.38348,4.491293,,,,
"Macedonia, FYR",2009,35.42626,1.652211,44.19513,5.054476,,,,
"Macedonia, FYR",2010,35.18088,1.682847,46.45787,5.385714,,,,
"Macedonia, FYR",2011,34.23501,1.630204,44.8476,5.190962,,,,
"Macedonia, FYR",2012,33.86665,1.656244,44.49391,5.130099,,,,
"Macedonia, FYR",2013,32.79028,1.584506,42.88311,5.168145,,,,
"Madagascar",1960,43.27781,1.993089,50.33945,2.527611,,,,
"Madagascar",1962,39.12359,1.856797,45.61771,2.258145,,,,
"Madagascar",1980,41.71634,2.259148,48.22745,3.032113,,,,
"Madagascar",1993,36.32566,1.840456,42.25967,2.61679,,,,
"Madagascar",1994,36.87255,1.830122,42.66178,2.557219,,,,
"Madagascar",1995,37.41944,1.952332,43.06389,2.624631,,,,
"Madagascar",1996,37.96633,2.184957,43.466,2.809902,,,,
"Madagascar",1997,38.51322,2.497332,43.86811,3.091917,,,,
"Madagascar",1998,38.28908,2.500746,43.49915,3.087765,,,,
"Madagascar",1999,40.35807,2.532066,45.94328,2.997701,,,,
"Madagascar",2000,41.98639,2.714413,47.91945,3.072734,,,,
"Madagascar",2001,43.61472,3.043884,49.89562,3.333006,,,,
"Madagascar",2002,42.94145,2.5015,49.50014,2.794266,,,,
"Madagascar",2003,42.26818,2.105396,49.10468,2.467735,,,,
"Madagascar",2004,41.59491,1.946997,48.70921,2.440145,,,,
"Madagascar",2005,41.45269,1.907043,48.51844,2.515095,,,,
"Madagascar",2006,41.6695,1.951727,48.65334,2.427371,,,,
"Madagascar",2007,41.88631,2.151781,48.78825,2.524197,,,,
"Madagascar",2008,42.10312,2.469734,48.92315,2.786401,,,,
"Madagascar",2009,42.31993,2.866619,49.05806,3.173248,,,,
"Madagascar",2010,42.53674,3.3142,49.19296,3.645271,,,,
"Malawi",1985,53.2305,3.012131,62.31413,3.917317,,,,
"Malawi",1986,54.16094,3.018367,63.28645,3.845527,,,,
"Malawi",1987,55.09138,3.12392,64.25876,3.876127,,,,
"Malawi",1988,56.02182,3.31933,65.23106,4.006773,,,,
"Malawi",1989,56.95226,3.589953,66.20338,4.228201,,,,
"Malawi",1990,57.8827,3.920243,67.17568,4.52711,,,,
"Malawi",1991,58.81314,4.296461,68.14799,4.889308,,,,
"Malawi",1992,59.74358,4.70761,69.12031,5.301843,,,,
"Malawi",1993,60.67402,5.145322,70.09261,5.753896,,,,
"Malawi",1994,57.63546,4.482248,66.74454,4.933619,,,,
"Malawi",1995,54.5969,3.972414,63.39646,4.322636,,,,
"Malawi",1996,51.55835,3.68007,60.04838,4.017598,,,,
"Malawi",1997,48.51979,3.657743,56.7003,4.087581,,,,
"Malawi",1998,46.96097,3.367593,54.88531,3.768655,,,,
"Malawi",1999,45.40215,3.111372,53.07034,3.486017,,,,
"Malawi",2000,43.84333,2.898096,51.25535,3.24915,,,,
"Malawi",2001,42.28451,2.737819,49.44037,3.068671,,,,
"Malawi",2002,40.72569,2.64021,47.62539,2.954931,,,,
"Malawi",2003,39.16687,2.612304,45.81041,2.915751,,,,
"Malawi",2004,37.60805,2.656298,43.99542,2.954098,,,,
"Malawi",2005,37.52085,2.79029,43.80053,2.990252,,,,
"Malawi",2006,38.64037,2.643008,45.05264,2.887833,,,,
"Malawi",2007,39.75989,2.577122,46.30476,2.863806,,,,
"Malawi",2008,40.87941,2.598831,47.55687,2.920107,,,,
"Malawi",2009,41.99893,2.706025,48.80898,3.052293,,,,
"Malawi",2010,43.11845,2.889207,50.0611,3.251121,,,,
"Malawi",2011,43.56931,3.048837,50.44197,3.470714,,,,
"Malaysia",1968,44.33259,1.947392,49.5229,2.435535,,,,
"Malaysia",1970,44.65052,1.761399,49.46433,2.500201,,,,
"Malaysia",1979,45.07045,2.411382,50.93618,3.023857,,,,
"Malaysia",1984,42.82595,2.101416,48.22281,2.94644,,,,
"Malaysia",1989,41.25615,2.041435,46.12155,2.817522,,,,
"Malaysia",1990,41.18292,1.910179,46.12622,2.563567,,,,
"Malaysia",1991,41.1097,1.82776,46.1309,2.342827,,,,
"Malaysia",1992,41.03648,1.800894,46.13557,2.165484,,,,
"Malaysia",1993,40.96325,1.832029,46.14025,2.042872,,,,
"Malaysia",1994,40.89003,1.91834,46.14492,1.985158,,,,
"Malaysia",1995,40.8168,2.052882,46.14959,1.997973,,,,
"Malaysia",1996,40.7788,2.12276,46.02494,1.895973,,,,
"Malaysia",1997,40.7408,2.360899,45.90029,1.89573,,,,
"Malaysia",1998,41.5118,2.791382,46.76952,2.105032,,,,
"Malaysia",1999,42.28279,3.327071,47.63876,2.399775,,,,
"Malaysia",2000,44.69093,2.974383,50.1594,2.783093,,,,
"Malaysia",2001,43.05505,2.506138,49.35862,2.591892,,,,
"Malaysia",2002,41.41917,2.157095,48.55783,2.498389,,,,
"Malaysia",2003,39.14224,1.985376,47.0305,2.241712,,,,
"Malaysia",2004,36.8653,1.900188,45.50316,2.107484,,,,
"Malaysia",2005,37.55302,1.928637,44.11523,2.215654,,,,
"Malaysia",2006,38.39601,1.886067,44.15938,2.162246,,,,
"Malaysia",2007,39.23901,1.931749,44.20353,2.213267,,,,
"Malaysia",2008,39.39577,1.971898,44.49056,2.192749,,,,
"Malaysia",2009,39.55253,2.077104,44.7776,2.274606,,,,
"Malaysia",2010,39.17673,1.869594,44.25389,2.141832,,,,
"Malaysia",2011,38.80093,1.79847,43.73017,2.266789,,,,
"Malaysia",2012,38.42514,1.879284,43.20646,2.612757,,,,
"Maldives",1998,63.9708,3.661334,71.18209,4.816634,,,,
"Maldives",1999,59.24295,3.193819,65.92073,4.124352,,,,
"Maldives",2000,54.51511,2.771017,60.65937,3.480705,,,,
"Maldives",2001,49.78726,2.416514,55.39801,2.918057,,,,
"Maldives",2002,45.05941,2.164137,50.13664,2.491892,,,,
"Maldives",2003,40.33157,2.051923,44.87528,2.280067,,,,
"Maldives",2004,39.29373,1.947667,43.73225,2.318022,,,,
"Maldives",2005,39.01343,1.850269,43.45016,2.235966,,,,
"Maldives",2006,38.73314,1.806789,43.16808,2.221998,,,,
"Maldives",2007,38.45284,1.821092,42.88599,2.277372,,,,
"Maldives",2008,38.17254,1.891869,42.6039,2.397286,,,,
"Maldives",2009,37.89224,2.013172,42.32182,2.572732,,,,
"Maldives",2010,37.61194,2.176569,42.03973,2.793267,,,,
"Mali",1989,35.40696,2.844959,41.09166,3.352507,,,,
"Mali",1990,36.57962,2.508138,42.46735,3.034507,,,,
"Mali",1991,37.75227,2.231259,43.84304,2.827995,,,,
"Mali",1992,38.92492,2.03889,45.21873,2.758126,,,,
"Mali",1993,40.09758,1.956124,46.59443,2.835022,,,,
"Mali",1994,41.27023,1.996639,47.97012,3.047594,,,,
"Mali",1995,40.87495,1.982602,47.45215,2.900117,,,,
"Mali",1996,40.47967,2.030462,46.93418,2.810092,,,,
"Mali",1997,40.08439,2.136062,46.41621,2.7831,,,,
"Mali",1998,39.68911,2.291434,45.89825,2.82095,,,,
"Mali",1999,39.29383,2.487268,45.38028,2.921124,,,,
"Mali",2000,38.89854,2.714822,44.86232,3.077539,,,,
"Mali",2001,38.50326,2.966805,44.34435,3.282167,,,,
"Mali",2002,38.33651,2.752729,44.27588,3.028879,,,,
"Mali",2003,38.16975,2.6773,44.20742,2.893713,,,,
"Mali",2004,38.00299,2.751944,44.13895,2.89327,,,,
"Mali",2005,37.83624,2.965349,44.07049,3.027611,,,,
"Mali",2006,37.66948,3.290627,44.00202,3.280216,,,,
"Mali",2007,36.14283,2.880749,42.26255,2.921786,,,,
"Mali",2008,34.61619,2.587079,40.52308,2.754661,,,,
"Mali",2009,33.08955,2.451737,38.7836,2.813143,,,,
"Mali",2010,31.5629,2.500565,37.04413,3.084427,,,,
"Malta",1999,29.76229,1.077857,47.94577,3.623597,,,,
"Malta",2000,29.77285,1.043961,47.8657,3.520621,,,,
"Malta",2001,29.09138,.9717788,46.76301,3.270717,,,,
"Malta",2002,28.4099,.9389428,45.66032,3.116293,,,,
"Malta",2003,27.72842,.949544,44.55762,3.071783,,,,
"Malta",2004,27.04694,1.002205,43.45493,3.141862,,,,
"Malta",2005,27.32111,.9962965,43.94048,3.09377,,,,
"Malta",2006,27.27016,.9830974,43.79627,3.050035,,,,
"Malta",2007,27.6973,1.01353,44.68897,3.077452,,,,
"Malta",2008,27.5399,.9796413,44.38737,3.087545,,,,
"Malta",2009,27.73383,.9246168,44.8529,3.039278,,,,
"Malta",2010,27.46785,.9219149,44.27803,3.022915,,,,
"Malta",2011,27.50902,.8954182,44.26434,2.968112,,,,
"Malta",2012,27.47684,.9668742,44.12535,3.091408,,,,
"Malta",2013,27.52593,.9960104,44.07899,3.019995,,,,
"Mauritania",1987,42.35327,3.113796,49.69651,3.537366,,,,
"Mauritania",1988,42.07558,3.009089,48.95774,3.326675,,,,
"Mauritania",1989,42.35938,2.796723,49.17072,3.174289,,,,
"Mauritania",1990,42.64318,2.687505,49.38371,3.129534,,,,
"Mauritania",1991,42.92698,2.694011,49.5967,3.196935,,,,
"Mauritania",1992,43.21078,2.815439,49.80968,3.369767,,,,
"Mauritania",1993,43.49458,3.038039,50.02267,3.633016,,,,
"Mauritania",1994,40.0118,2.495357,46.21227,3.032591,,,,
"Mauritania",1995,36.52901,2.052256,42.40187,2.548745,,,,
"Mauritania",1996,32.50769,2.133378,38.10007,2.559846,,,,
"Mauritania",1997,32.97378,1.846979,38.51637,2.277427,,,,
"Mauritania",1998,33.43987,1.640155,38.93266,2.101072,,,,
"Mauritania",1999,33.90596,1.545199,39.34896,2.058229,,,,
"Mauritania",2000,34.37204,1.582379,39.76526,2.156868,,,,
"Mauritania",2001,35.62267,1.76906,41.16635,2.31264,,,,
"Mauritania",2002,36.8733,2.206678,42.56744,2.711068,,,,
"Mauritania",2003,38.12393,2.779116,43.96854,3.264481,,,,
"Mauritania",2004,39.37456,3.419319,45.36963,3.907576,,,,
"Mauritania",2005,39.32621,2.989123,45.48804,3.533439,,,,
"Mauritania",2006,39.27787,2.770689,45.60645,3.388474,,,,
"Mauritania",2007,39.22952,2.813774,45.72485,3.501262,,,,
"Mauritania",2008,39.18118,3.10752,45.84326,3.849212,,,,
"Mauritius",1980,36.3133,2.099552,42.00095,2.527682,,,,
"Mauritius",1991,37.51014,1.800761,43.10201,2.291464,,,,
"Mauritius",1992,37.70708,1.670937,43.26824,2.134749,,,,
"Mauritius",1993,37.90403,1.630239,43.43447,2.067421,,,,
"Mauritius",1994,38.10098,1.685135,43.60069,2.098101,,,,
"Mauritius",1995,38.29793,1.827029,43.76692,2.222735,,,,
"Mauritius",1996,38.49488,2.037829,43.93315,2.426891,,,,
"Mauritius",1997,38.82437,2.167259,43.87687,3.167865,,,,
"Mauritius",1998,38.36984,1.950846,43.42506,2.822996,,,,
"Mauritius",1999,37.91532,1.807451,42.97326,2.561997,,,,
"Mauritius",2000,37.46079,1.755066,42.52146,2.412247,,,,
"Mauritius",2001,37.00626,1.801645,42.06965,2.394706,,,,
"Mauritius",2002,37.20588,2.074293,41.86581,2.937123,,,,
"Mauritius",2003,37.34884,2.118862,42.40864,2.654992,,,,
"Mauritius",2004,37.49179,2.274522,42.95147,2.589504,,,,
"Mauritius",2005,37.63474,2.520775,43.49431,2.756144,,,,
"Mauritius",2006,37.7777,2.834105,44.03714,3.117912,,,,
"Mexico",1963,53.57189,1.769606,57.86474,2.108382,,,,
"Mexico",1968,52.39867,1.434517,54.18804,2.321377,,,,
"Mexico",1969,52.79779,1.412356,54.42995,2.443825,,,,
"Mexico",1970,48.38576,1.274791,49.992,2.06232,,,,
"Mexico",1975,55.27939,1.721106,57.21283,2.62162,,,,
"Mexico",1977,52.79962,1.505054,54.60453,2.460766,,,,
"Mexico",1984,43.00777,.8395473,43.09632,.9652425,,,,
"Mexico",1989,45.23562,.5440351,46.39305,.5263534,2.489557,1.096448,1.157436,.5126498
"Mexico",1990,45.96584,.5045745,46.82928,.4926995,1.841215,.7810344,.8634403,.3683005
"Mexico",1991,46.69606,.5425468,47.26551,.5197231,1.201919,.841912,.5694454,.3995049
"Mexico",1992,47.42628,.6444055,47.70174,.5992712,.5714714,1.210085,.2754499,.5785216
"Mexico",1993,48.02876,.5355015,48.34714,.5047186,.6559719,.8180736,.3183801,.3966098
"Mexico",1994,48.63124,.5689058,48.99255,.5616561,.7314904,1.123771,.3613096,.5523044
"Mexico",1995,48.31126,.4278932,48.95433,.4416077,1.311706,.5920278,.6430638,.2923415
"Mexico",1996,47.06161,.4142283,47.9536,.4187425,1.856539,.8459818,.8919815,.4092747
"Mexico",1997,47.78635,.3628625,48.60356,.3881689,1.679188,.6126586,.8172069,.3008434
"Mexico",1998,48.51109,.4164767,49.25352,.4758815,1.502794,.8500875,.7424327,.4236012
"Mexico",1999,48.491,.4630205,49.23923,.4474885,1.517267,.7388313,.7482252,.36525
"Mexico",2000,48.47092,.6414459,49.22493,.5727404,1.525842,1.255629,.754018,.6191438
"Mexico",2001,47.76902,.5046088,48.65104,.4801193,1.810939,.7372205,.8820265,.3601556
"Mexico",2002,47.06712,.5388244,48.07715,.510811,2.097436,.9233878,1.010035,.4475606
"Mexico",2003,46.43415,.4221356,47.59333,.3404547,2.435363,.5898691,1.159184,.2811938
"Mexico",2004,45.80119,.3991319,47.10952,.2766423,2.776643,.70991,1.308333,.335465
"Mexico",2005,46.30422,.2857094,47.83039,.2451304,3.190544,.4001325,1.52617,.1924172
"Mexico",2006,46.50124,.249042,48.21444,.2639447,3.552527,.3700202,1.7132,.1823322
"Mexico",2007,46.67348,.2384033,48.78168,.2619141,4.320886,.3677234,2.108206,.1845459
"Mexico",2008,46.84571,.2583951,49.34893,.3039937,5.070593,.5417092,2.503211,.2762395
"Mexico",2009,46.1903,.2464686,48.94388,.2735367,5.624903,.4305323,2.753586,.2184016
"Mexico",2010,45.53488,.3113795,48.53884,.324293,6.186774,.630676,3.003959,.3160299
"Mexico",2011,45.8391,.3720891,48.73411,.3718763,5.939061,.5708109,2.89501,.2858251
"Mexico",2012,46.14332,.5342802,48.92938,.5069999,5.690856,.9200413,2.78606,.459923
"Mexico",2013,46.10255,.6563234,48.92517,.6987506,5.763859,1.008257,2.822625,.5108582
"Mexico",2014,46.06177,.9152921,48.92096,1.003142,5.827535,1.734419,2.85919,.8804872
"Moldova",1981,20.38085,1.52671,24.58386,1.855025,,,,
"Moldova",1986,21.3192,1.313725,26.70309,1.711744,,,,
"Moldova",1987,21.3571,1.110806,26.86989,1.489347,,,,
"Moldova",1988,21.39501,.9664266,27.03668,1.363505,,,,
"Moldova",1989,21.60151,.7572803,26.76301,1.33393,,,,
"Moldova",1990,22.08608,.8809171,27.55465,1.526014,,,,
"Moldova",1991,25.63445,1.149926,32.0033,2.046768,,,,
"Moldova",1992,29.18282,1.554757,36.45195,2.830382,,,,
"Moldova",1993,32.73118,2.015149,40.9006,3.714044,19.55125,6.15278,8.169418,2.987426
"Moldova",1994,33.38694,2.382213,43.00654,5.047966,21.50796,8.914452,9.6196,4.41332
"Moldova",1995,35.90748,2.233279,46.23276,4.987826,21.74707,6.494475,10.32528,3.704291
"Moldova",1996,38.42802,2.268387,49.45899,5.459989,21.74109,5.809389,11.03096,3.78491
"Moldova",1997,40.94856,2.479732,52.68521,6.346744,21.57236,6.657997,11.73665,4.613969
"Moldova",1998,39.96518,2.438859,51.7807,6.060542,22.17168,6.364233,11.81553,4.422971
"Moldova",1999,39.98629,2.316123,51.41491,6.054168,21.52123,6.776356,11.42862,4.438178
"Moldova",2000,40.25166,2.134412,50.21347,5.767763,19.14176,6.711089,9.961805,4.258116
"Moldova",2001,40.32809,2.041941,49.12816,5.594029,17.14236,7.467384,8.800076,4.225264
"Moldova",2002,40.78997,1.878197,48.11103,5.14141,14.54562,6.866109,7.321055,3.857715
"Moldova",2003,40.30679,1.821515,47.87609,4.91551,15.17815,6.772722,7.569306,3.623678
"Moldova",2004,39.24006,1.8371,48.06994,4.619771,17.88993,5.601318,8.829882,3.358614
"Moldova",2005,38.19886,1.733911,48.57627,4.538311,20.92263,5.272092,10.37741,3.286889
"Moldova",2006,35.39939,1.644422,48.56097,4.201473,26.79241,4.10959,13.16158,2.98758
"Moldova",2007,34.29182,1.453579,48.08199,4.157348,28.35263,4.202717,13.79018,3.053244
"Moldova",2008,31.76186,1.322962,46.93346,3.92995,32.03209,3.917021,15.1716,2.946128
"Moldova",2009,32.20579,1.327199,45.13593,3.878411,28.31247,4.300725,12.93014,2.850034
"Moldova",2010,31.38369,1.285851,43.03173,3.933829,26.67234,4.704679,11.64804,2.882936
"Moldova",2011,32.2253,1.442875,41.19787,4.169207,21.22669,6.052114,8.972571,3.056787
"Moldova",2012,31.7667,1.401152,39.32357,4.533518,18.432,7.35758,7.55688,3.501354
"Mongolia",1995,34.32225,2.07971,37.9342,2.457954,,,,
"Mongolia",1996,34.62343,1.770624,38.47753,2.133274,,,,
"Mongolia",1997,34.92461,1.629188,39.02087,2.037452,,,,
"Mongolia",1998,35.22579,1.697832,39.5642,2.200591,,,,
"Mongolia",1999,33.93845,1.538448,38.09562,1.894316,,,,
"Mongolia",2000,32.6511,1.468735,36.62703,1.72096,,,,
"Mongolia",2001,32.70085,1.527634,36.67151,1.754122,,,,
"Mongolia",2002,32.7506,1.668978,36.716,1.907664,,,,
"Mongolia",2003,33.31182,1.618286,37.39753,1.937392,,,,
"Mongolia",2004,33.87305,1.644187,38.07907,2.069594,,,,
"Mongolia",2005,34.566,1.599246,38.76911,2.119848,,,,
"Mongolia",2006,34.48163,1.636537,38.78197,2.095692,,,,
"Mongolia",2007,34.82099,1.625993,39.01104,2.067518,,,,
"Mongolia",2008,34.32108,1.633077,38.38239,1.982535,,,,
"Mongolia",2009,33.82118,1.72184,37.75374,1.983745,,,,
"Mongolia",2010,33.39478,1.909822,37.05903,2.083989,,,,
"Montenegro",2000,31.08015,1.589801,41.30869,5.518824,,,,
"Montenegro",2001,30.90617,1.491133,41.4636,5.236732,,,,
"Montenegro",2002,30.73219,1.44763,41.61851,5.113085,,,,
"Montenegro",2003,30.5582,1.464215,41.77342,5.159286,,,,
"Montenegro",2004,30.38422,1.538948,41.92833,5.370953,,,,
"Montenegro",2005,30.21024,1.664013,42.08324,5.729779,,,,
"Montenegro",2006,29.53715,1.519928,40.94858,5.109841,,,,
"Montenegro",2007,29.77319,1.473638,41.56911,5.20074,,,,
"Montenegro",2008,29.13929,1.470061,40.52041,4.673285,,,,
"Montenegro",2009,29.30138,1.495663,40.92672,4.816672,,,,
"Montenegro",2010,28.74484,1.605663,39.94374,4.533708,,,,
"Morocco",1960,45.67081,4.508992,52.79581,5.283744,,,,
"Morocco",1965,46.47935,2.269715,54.20303,3.293287,,,,
"Morocco",1969,49.95598,3.334009,58.29003,4.988115,,,,
"Morocco",1970,49.29513,2.766022,57.47776,3.871787,,,,
"Morocco",1975,53.32547,4.409007,62.22691,5.744937,,,,
"Morocco",1980,49.26598,4.852246,56.9684,6.358154,,,,
"Morocco",1984,38.32505,2.69892,44.18328,2.621026,,,,
"Morocco",1985,38.47285,2.708503,44.245,2.771084,,,,
"Morocco",1986,37.78839,2.51338,43.47427,2.617194,,,,
"Morocco",1987,37.10393,2.383623,42.70355,2.534665,,,,
"Morocco",1988,36.41947,2.330176,41.93283,2.530489,,,,
"Morocco",1989,35.73501,2.358233,41.16211,2.605042,,,,
"Morocco",1990,35.05055,2.465014,40.39139,2.751933,,,,
"Morocco",1991,36.52662,2.697957,42.22019,2.862292,,,,
"Morocco",1992,36.76416,2.606997,42.54757,2.764169,,,,
"Morocco",1993,37.00171,2.55154,42.87494,2.696687,,,,
"Morocco",1994,37.23925,2.533918,43.20231,2.662176,,,,
"Morocco",1995,37.4768,2.554913,43.52969,2.66192,,,,
"Morocco",1996,37.71434,2.613595,43.85706,2.695929,,,,
"Morocco",1997,37.95188,2.707515,44.18443,2.762937,,,,
"Morocco",1998,38.18942,2.83317,44.51181,2.860626,,,,
"Morocco",1999,38.59003,2.619822,44.87214,2.839811,,,,
"Morocco",2000,38.73836,2.7012,45.10973,2.806795,,,,
"Morocco",2001,39.07135,2.646461,45.42453,3.024115,,,,
"Morocco",2002,39.15518,2.576967,45.54029,2.893929,,,,
"Morocco",2003,39.23902,2.562816,45.65606,2.849269,,,,
"Morocco",2004,39.32285,2.604911,45.77182,2.894098,,,,
"Morocco",2005,39.40668,2.700622,45.88758,3.024439,,,,
"Morocco",2006,39.49052,2.844542,46.00335,3.229955,,,,
"Morocco",2007,39.57435,3.02981,46.11911,3.497421,,,,
"Mozambique",1996,39.76407,2.712897,46.14482,3.396366,,,,
"Mozambique",1997,38.92185,2.77887,45.30683,3.252302,,,,
"Mozambique",1998,39.7818,2.552511,46.35603,3.037513,,,,
"Mozambique",1999,40.64174,2.403985,47.40522,2.9029,,,,
"Mozambique",2000,41.50169,2.348106,48.45441,2.859803,,,,
"Mozambique",2001,42.36164,2.391379,49.5036,2.912291,,,,
"Mozambique",2002,43.22158,2.528718,50.5528,3.05544,,,,
"Mozambique",2003,41.33966,2.058539,48.26073,2.500562,,,,
"Mozambique",2004,40.85581,2.038157,47.87591,2.527242,,,,
"Mozambique",2005,40.37196,2.108533,47.49109,2.654634,,,,
"Mozambique",2006,41.08204,2.090481,48.24794,2.747947,,,,
"Mozambique",2007,41.79211,2.156811,49.0048,2.984558,,,,
